Booking No,Ticket Type,Ticket Count,Ticket Amount,Processing Fee,Ticket Fee,Platform Fee,Agent Fee,Discount Amount,Grand Total,Payment Status,Booking Status,Event Name,Organizer,Venue,Created Date,Stripe Revenue,Eventox Revenue,Organizer Revenue,Refund Amount,Actions,Year,Month,Day,Weekday,Net Revenue,Revenue Per Ticket,Total Fees,Fee Percentage,Refund Flag,Discount Used,Booking Size,Revenue Category
EV1756366911361YBZ6CS,Onam Students Ticket,1,27.0,0.73,0.3,0,0,0.0,28.03,paid,confirmed,Padakalam 2025 - Onam Celebration,Wintec Malayalees,,2025-08-28 07:41:51.367000+00:00,1.06,-0.03,27.0,0.0,,2025,8,28,Thursday,28.03,28.03,1.03,3.674634320371031,0,0,Small,Low
EV1756367283503OZFUYW,Onam Students Ticket,1,27.0,0.73,0.3,0,0,0.0,28.03,paid,confirmed,Padakalam 2025 - Onam Celebration,Wintec Malayalees,,2025-08-28 07:48:03.531000+00:00,1.06,-0.03,27.0,0.0,,2025,8,28,Thursday,28.03,28.03,1.03,3.674634320371031,0,0,Small,Low
EV1756368046693F1ITIZ,Onam Students Ticket,1,27.0,0.73,0.3,0,0,0.0,28.03,paid,confirmed,Padakalam 2025 - Onam Celebration,Wintec Malayalees,,2025-08-28 08:00:46.723000+00:00,1.06,-0.03,27.0,0.0,,2025,8,28,Thursday,28.03,28.03,1.03,3.674634320371031,0,0,Small,Low
EV1756368854847J5T0AV,Onam Students Ticket,2,54.0,1.46,0.6,0,0,0.0,56.06,paid,confirmed,Padakalam 2025 - Onam Celebration,Wintec Malayalees,,2025-08-28 08:14:14.855000+00:00,1.81,0.25,54.0,0.0,,2025,8,28,Thursday,56.06,28.03,2.06,3.674634320371031,0,0,Small,Medium
EV1756368995819KK8Z73,Onam Students Ticket,1,27.0,0.73,0.3,0,0,0.0,28.03,paid,confirmed,Padakalam 2025 - Onam Celebration,Wintec Malayalees,,2025-08-28 08:16:35.837000+00:00,1.06,-0.03,27.0,0.0,,2025,8,28,Thursday,28.03,28.03,1.03,3.674634320371031,0,0,Small,Low
EV17563691716370VH21H,Onam Students Ticket,1,27.0,0.73,0.3,0,0,0.0,28.03,paid,confirmed,Padakalam 2025 - Onam Celebration,Wintec Malayalees,,2025-08-28 08:19:31.641000+00:00,1.06,-0.03,27.0,0.0,,2025,8,28,Thursday,28.03,28.03,1.03,3.674634320371031,0,0,Small,Low
EV1756369194781WTQ715,Onam Students Ticket,1,27.0,0.73,0.3,0,0,0.0,28.03,paid,confirmed,Padakalam 2025 - Onam Celebration,Wintec Malayalees,,2025-08-28 08:19:54.808000+00:00,1.06,-0.03,27.0,0.0,,2025,8,28,Thursday,28.03,28.03,1.03,3.674634320371031,0,0,Small,Low
EV1756369370069SZUP63,Onam Students Ticket,1,27.0,0.73,0.3,0,0,0.0,28.03,paid,confirmed,Padakalam 2025 - Onam Celebration,Wintec Malayalees,,2025-08-28 08:22:50.097000+00:00,1.06,-0.03,27.0,0.0,,2025,8,28,Thursday,28.03,28.03,1.03,3.674634320371031,0,0,Small,Low
EV1756369484453GVONO4,Onam Students Ticket,1,27.0,0.73,0.3,0,0,0.0,28.03,paid,confirmed,Padakalam 2025 - Onam Celebration,Wintec Malayalees,,2025-08-28 08:24:44.478000+00:00,1.06,-0.03,27.0,0.0,,2025,8,28,Thursday,28.03,28.03,1.03,3.674634320371031,0,0,Small,Low
EV17563695184253KJK4K,Onam Students Ticket,1,27.0,0.73,0.3,0,0,0.0,28.03,paid,confirmed,Padakalam 2025 - Onam Celebration,Wintec Malayalees,,2025-08-28 08:25:18.459000+00:00,1.06,-0.03,27.0,0.0,,2025,8,28,Thursday,28.03,28.03,1.03,3.674634320371031,0,0,Small,Low
EV1756369872574UKHGTK,Onam Students Ticket,1,27.0,0.73,0.3,0,0,0.0,28.03,paid,confirmed,Padakalam 2025 - Onam Celebration,Wintec Malayalees,,2025-08-28 08:31:12.584000+00:00,1.06,-0.03,27.0,0.0,,2025,8,28,Thursday,28.03,28.03,1.03,3.674634320371031,0,0,Small,Low
EV1756369939661HX5Y6J,Onam Students Ticket,1,27.0,0.73,0.3,0,0,0.0,28.03,paid,confirmed,Padakalam 2025 - Onam Celebration,Wintec Malayalees,,2025-08-28 08:32:19.684000+00:00,1.06,-0.03,27.0,0.0,,2025,8,28,Thursday,28.03,28.03,1.03,3.674634320371031,0,0,Small,Low
EV1756370109824W8PB97,Onam Students Ticket,1,27.0,0.73,0.3,0,0,0.0,28.03,paid,confirmed,Padakalam 2025 - Onam Celebration,Wintec Malayalees,,2025-08-28 08:35:09.830000+00:00,1.06,-0.03,27.0,0.0,,2025,8,28,Thursday,28.03,28.03,1.03,3.674634320371031,0,0,Small,Low
EV1756370185327SW4W4S,Onam Students Ticket,1,27.0,0.73,0.3,0,0,0.0,28.03,paid,confirmed,Padakalam 2025 - Onam Celebration,Wintec Malayalees,,2025-08-28 08:36:25.333000+00:00,1.06,-0.03,27.0,0.0,,2025,8,28,Thursday,28.03,28.03,1.03,3.674634320371031,0,0,Small,Low
EV17563702164081UWT19,Onam Students Ticket,1,27.0,0.73,0.3,0,0,0.0,28.03,paid,confirmed,Padakalam 2025 - Onam Celebration,Wintec Malayalees,,2025-08-28 08:36:56.436000+00:00,1.06,-0.03,27.0,0.0,,2025,8,28,Thursday,28.03,28.03,1.03,3.674634320371031,0,0,Small,Low
EV1756370746981684OCS,Onam Students Ticket,1,27.0,0.73,0.3,0,0,0.0,28.03,paid,confirmed,Padakalam 2025 - Onam Celebration,Wintec Malayalees,,2025-08-28 08:45:46.986000+00:00,1.06,-0.03,27.0,0.0,,2025,8,28,Thursday,28.03,28.03,1.03,3.674634320371031,0,0,Small,Low
EV1756370932533BRPZCA,Onam Students Ticket,1,27.0,0.73,0.3,0,0,0.0,28.03,paid,confirmed,Padakalam 2025 - Onam Celebration,Wintec Malayalees,,2025-08-28 08:48:52.580000+00:00,1.06,-0.03,27.0,0.0,,2025,8,28,Thursday,28.03,28.03,1.03,3.674634320371031,0,0,Small,Low
EV17563709509895C9LPK,General Admission,4,50.0,1.35,2.0,0,0,0.0,53.35,paid,confirmed,ROTORUA PONNONAM 2025,United Rotorua Malayalees,,2025-08-28 08:49:11.025000+00:00,1.74,1.61,50.0,0.0,,2025,8,28,Thursday,53.35,13.3375,3.35,6.279287722586692,0,0,Medium,Medium
EV1756371525192PDVVN4,Onam Students Ticket,1,27.0,0.73,0.3,0,0,0.0,28.03,paid,confirmed,Padakalam 2025 - Onam Celebration,Wintec Malayalees,,2025-08-28 08:58:45.202000+00:00,1.06,-0.03,27.0,0.0,,2025,8,28,Thursday,28.03,28.03,1.03,3.674634320371031,0,0,Small,Low
EV1756371618121E7HWDQ,Onam Students Ticket,2,54.0,1.46,0.6,0,0,0.0,56.06,paid,confirmed,Padakalam 2025 - Onam Celebration,Wintec Malayalees,,2025-08-28 09:00:18.146000+00:00,1.81,0.25,54.0,0.0,,2025,8,28,Thursday,56.06,28.03,2.06,3.674634320371031,0,0,Small,Medium
EV175637189424707J6TP,Onam Students Ticket,1,27.0,0.73,0.3,0,0,0.0,28.03,paid,confirmed,Padakalam 2025 - Onam Celebration,Wintec Malayalees,,2025-08-28 09:04:54.257000+00:00,1.06,-0.03,27.0,0.0,,2025,8,28,Thursday,28.03,28.03,1.03,3.674634320371031,0,0,Small,Low
EV17563721203265Q8SUS,General Admission,4,65.0,1.76,2.0,0,0,0.0,68.76,paid,confirmed,ROTORUA PONNONAM 2025,United Rotorua Malayalees,,2025-08-28 09:08:40.333000+00:00,2.16,1.6,65.0,0.0,,2025,8,28,Thursday,68.76,17.19,3.76,5.468295520651541,0,0,Medium,High
EV1756372987011JS48NJ,General Admission,3,75.0,2.03,1.5,0,0,0.0,78.53,paid,confirmed,ROTORUA PONNONAM 2025,United Rotorua Malayalees,,2025-08-28 09:23:07.035000+00:00,2.42,1.11,75.0,0.0,,2025,8,28,Thursday,78.53,26.176666666666666,3.53,4.495097415000637,0,0,Medium,High
EV1756373828676I5EHAD,Onam Students Ticket,1,27.0,0.73,0.3,0,0,0.0,28.03,paid,confirmed,Padakalam 2025 - Onam Celebration,Wintec Malayalees,,2025-08-28 09:37:08.710000+00:00,1.06,-0.03,27.0,0.0,,2025,8,28,Thursday,28.03,28.03,1.03,3.674634320371031,0,0,Small,Low
EV1756380438441ZX0PJB,General Admission,2,50.0,1.35,1.0,0,0,0.0,52.35,paid,confirmed,ROTORUA PONNONAM 2025,United Rotorua Malayalees,,2025-08-28 11:27:18.448000+00:00,1.71,0.64,50.0,0.0,,2025,8,28,Thursday,52.35,26.175,2.35,4.48901623686724,0,0,Small,Medium
EV1756382713766ZOAAKP,Onam Students Ticket,1,27.0,0.73,0.3,0,0,0.0,28.03,paid,confirmed,Padakalam 2025 - Onam Celebration,Wintec Malayalees,,2025-08-28 12:05:13.772000+00:00,1.06,-0.03,27.0,0.0,,2025,8,28,Thursday,28.03,28.03,1.03,3.674634320371031,0,0,Small,Low
EV1756383697311K0HMQX,Students,3,64.0,1.6,1.5,0,0,0.0,67.1,paid,confirmed,Onam Mega Show 2025 Live with Rimi Tomy – Ponnonam Night,Dadas New zealand,,2025-08-28 12:21:37.340000+00:00,2.11,0.99,64.0,0.0,,2025,8,28,Thursday,67.1,22.366666666666664,3.1,4.619970193740686,0,0,Medium,High
EV1756409697417BPJ0BD,General Admission,5,90.0,2.43,2.5,0,0,0.0,94.93,paid,confirmed,ROTORUA PONNONAM 2025,United Rotorua Malayalees,,2025-08-28 19:34:57.471000+00:00,2.86,2.07,90.0,0.0,,2025,8,28,Thursday,94.93,18.986,4.93,5.193300326556409,0,0,Medium,High
EV1756412764268WI0AOS,General Admission,1,25.0,0.68,0.5,0,0,0.0,26.18,paid,confirmed,ROTORUA PONNONAM 2025,United Rotorua Malayalees,,2025-08-28 20:26:04.279000+00:00,1.01,0.17,25.0,0.0,,2025,8,28,Thursday,26.18,26.18,1.1800000000000002,4.507257448433919,0,0,Small,Low
EV1756415644987EJ4394,General Admission,5,90.0,2.43,2.5,0,0,0.0,94.93,paid,confirmed,ROTORUA PONNONAM 2025,United Rotorua Malayalees,,2025-08-28 21:14:05.004000+00:00,2.86,2.07,90.0,0.0,,2025,8,28,Thursday,94.93,18.986,4.93,5.193300326556409,0,0,Medium,High
EV1756421578914N4T4TR,Onam Students Ticket,1,27.0,0.73,0.3,0,0,0.0,28.03,paid,confirmed,Padakalam 2025 - Onam Celebration,Wintec Malayalees,,2025-08-28 22:52:58.946000+00:00,1.06,-0.03,27.0,0.0,,2025,8,28,Thursday,28.03,28.03,1.03,3.674634320371031,0,0,Small,Low
EV1756429805023P5U6JG,General Admission,1,25.0,0.68,0.5,0,0,0.0,26.18,paid,confirmed,ROTORUA PONNONAM 2025,United Rotorua Malayalees,,2025-08-29 01:10:05.035000+00:00,1.01,0.17,25.0,0.0,,2025,8,29,Friday,26.18,26.18,1.1800000000000002,4.507257448433919,0,0,Small,Low
EV1756430338295AGLTR2,General Admission,1,25.0,0.68,0.5,0,0,0.0,26.18,paid,confirmed,ROTORUA PONNONAM 2025,United Rotorua Malayalees,,2025-08-29 01:18:58.306000+00:00,1.01,0.17,25.0,0.0,,2025,8,29,Friday,26.18,26.18,1.1800000000000002,4.507257448433919,0,0,Small,Low
EV1756433078225G5LXJJ,Onam Students Ticket,1,27.0,0.73,0.3,0,0,0.0,28.03,paid,confirmed,Padakalam 2025 - Onam Celebration,Wintec Malayalees,,2025-08-29 02:04:38.264000+00:00,1.06,-0.03,27.0,0.0,,2025,8,29,Friday,28.03,28.03,1.03,3.674634320371031,0,0,Small,Low
EV17564340739636DNRL4,General Admission,3,75.0,2.03,1.5,0,0,0.0,78.53,paid,confirmed,ROTORUA PONNONAM 2025,United Rotorua Malayalees,,2025-08-29 02:21:13.984000+00:00,2.42,1.11,75.0,0.0,,2025,8,29,Friday,78.53,26.176666666666666,3.53,4.495097415000637,0,0,Medium,High
EV1756435595442384IYN,General Admission,3,75.0,2.03,1.5,0,0,0.0,78.53,paid,confirmed,ROTORUA PONNONAM 2025,United Rotorua Malayalees,,2025-08-29 02:46:35.449000+00:00,2.42,1.11,75.0,0.0,,2025,8,29,Friday,78.53,26.176666666666666,3.53,4.495097415000637,0,0,Medium,High
EV1756442594804CBA1MM,Onam Students Ticket,2,54.0,1.46,0.6,0,0,0.0,56.06,paid,confirmed,Padakalam 2025 - Onam Celebration,Wintec Malayalees,,2025-08-29 04:43:14.846000+00:00,1.81,0.25,54.0,0.0,,2025,8,29,Friday,56.06,28.03,2.06,3.674634320371031,0,0,Small,Medium
EV1756444643359V8HT3J,General Entry,3,90.0,0.0,0.0,0,0,0.0,90.0,paid,confirmed,PIND TO PACIFIC,Taranaki Indian Association,,2025-08-29 05:17:23.368000+00:00,2.73,1.2,86.07,0.0,,2025,8,29,Friday,90.0,30.0,0.0,0.0,0,0,Medium,High
EV1756449108917MPYAYM,Azhinjattam Guest Ticket,3,36.0,0.97,0.8999999999999999,0,0,0.0,37.87,paid,confirmed,Padakalam 2025 - Onam Celebration,Wintec Malayalees,,2025-08-29 06:31:48.958000+00:00,1.32,0.55,36.0,0.0,,2025,8,29,Friday,37.87,12.623333333333333,1.8699999999999999,4.937945603379984,0,0,Medium,Medium
EV1756453319772E9GYB9,General Admission,1,25.0,0.68,0.5,0,0,0.0,26.18,paid,confirmed,ROTORUA PONNONAM 2025,United Rotorua Malayalees,,2025-08-29 07:41:59.790000+00:00,1.01,0.17,25.0,0.0,,2025,8,29,Friday,26.18,26.18,1.1800000000000002,4.507257448433919,0,0,Small,Low
EV1756459287631XK9HM6,General Admission,3,65.0,1.76,1.5,0,0,0.0,68.26,paid,confirmed,ROTORUA PONNONAM 2025,United Rotorua Malayalees,,2025-08-29 09:21:27.671000+00:00,2.14,1.12,65.0,0.0,,2025,8,29,Friday,68.26,22.753333333333334,3.26,4.775857017286843,0,0,Medium,High
EV1756465164285LREARP,Adults,1,37.0,0.93,0.5,0,0,0.0,38.43,paid,confirmed,Onam Mega Show 2025 Live with Rimi Tomy – Ponnonam Night,Dadas New zealand,,2025-08-29 10:59:24.311000+00:00,1.34,0.09,37.0,0.0,,2025,8,29,Friday,38.43,38.43,1.4300000000000002,3.721051262034869,0,0,Small,Medium
EV1756469476266SWJ7Q0,Azhinjattam Guest Ticket,1,12.0,0.32,0.3,0,0,0.0,12.62,paid,confirmed,Padakalam 2025 - Onam Celebration,Wintec Malayalees,,2025-08-29 12:11:16.271000+00:00,0.64,-0.02,12.0,0.0,,2025,8,29,Friday,12.62,12.62,0.62,4.912836767036451,0,0,Small,Low
EV1756470752962GWYLOK,General Admission,2,50.0,1.35,1.0,0,0,0.0,52.35,paid,confirmed,ROTORUA PONNONAM 2025,United Rotorua Malayalees,,2025-08-29 12:32:32.969000+00:00,1.71,0.64,50.0,0.0,,2025,8,29,Friday,52.35,26.175,2.35,4.48901623686724,0,0,Small,Medium
EV17564757572557EQML7,Adults,3,111.0,2.78,1.5,0,0,22.2,93.08,expired,expired,Onam Mega Show 2025 Live with Rimi Tomy – Ponnonam Night,Dadas New zealand,,2025-08-29 13:55:57.288000+00:00,2.81,1.47,88.8,0.0,,2025,8,29,Friday,93.08,31.026666666666667,4.279999999999999,4.598195100988396,0,1,Medium,High
EV17565055636600RAD0Q,General Admission,1,25.0,0.68,0.5,0,0,0.0,26.18,paid,confirmed,ROTORUA PONNONAM 2025,United Rotorua Malayalees,,2025-08-29 22:12:43.674000+00:00,1.01,0.17,25.0,0.0,,2025,8,29,Friday,26.18,26.18,1.1800000000000002,4.507257448433919,0,0,Small,Low
EV1756515001094ENOX6L,Azhinjattam Guest Ticket,3,36.0,0.97,0.8999999999999999,0,0,0.0,37.87,paid,confirmed,Padakalam 2025 - Onam Celebration,Wintec Malayalees,,2025-08-30 00:50:01.102000+00:00,1.32,0.55,36.0,0.0,,2025,8,30,Saturday,37.87,12.623333333333333,1.8699999999999999,4.937945603379984,0,0,Medium,Medium
EV1756522852167HPY35P,Azhinjattam Guest Ticket,1,12.0,0.32,0.3,0,0,0.0,12.62,paid,confirmed,Padakalam 2025 - Onam Celebration,Wintec Malayalees,,2025-08-30 03:00:52.190000+00:00,0.64,-0.02,12.0,0.0,,2025,8,30,Saturday,12.62,12.62,0.62,4.912836767036451,0,0,Small,Low
EV1756523014398RHEXEJ,Azhinjattam Guest Ticket,1,12.0,0.32,0.3,0,0,0.0,12.62,paid,confirmed,Padakalam 2025 - Onam Celebration,Wintec Malayalees,,2025-08-30 03:03:34.428000+00:00,0.64,-0.02,12.0,0.0,,2025,8,30,Saturday,12.62,12.62,0.62,4.912836767036451,0,0,Small,Low
EV1756528387307NXCPR4,Azhinjattam Guest Ticket,1,12.0,0.32,0.3,0,0,0.0,12.62,paid,confirmed,Padakalam 2025 - Onam Celebration,Wintec Malayalees,,2025-08-30 04:33:07.347000+00:00,0.64,-0.02,12.0,0.0,,2025,8,30,Saturday,12.62,12.62,0.62,4.912836767036451,0,0,Small,Low
EV1756531018702HIW4ER,Adults,2,74.0,1.85,1.0,0,0,0.0,76.85,paid,confirmed,Onam Mega Show 2025 Live with Rimi Tomy – Ponnonam Night,Dadas New zealand,,2025-08-30 05:16:58.739000+00:00,2.37,0.48,74.0,0.0,,2025,8,30,Saturday,76.85,38.425,2.85,3.7085230969420957,0,0,Small,High
EV1756532993830IH3NNM,Azhinjattam Guest Ticket,4,48.0,1.3,1.2,0,0,0.0,50.5,paid,confirmed,Padakalam 2025 - Onam Celebration,Wintec Malayalees,,2025-08-30 05:49:53.835000+00:00,1.66,0.84,48.0,0.0,,2025,8,30,Saturday,50.5,12.625,2.5,4.9504950495049505,0,0,Medium,Medium
EV1756538610805LM6P3J,Azhinjattam Guest Ticket,2,24.0,0.65,0.6,0,0,0.0,25.25,paid,confirmed,Padakalam 2025 - Onam Celebration,Wintec Malayalees,,2025-08-30 07:23:30.813000+00:00,0.98,0.27,24.0,0.0,,2025,8,30,Saturday,25.25,12.625,1.25,4.9504950495049505,0,0,Small,Low
EV175654127837916895J,VIP adults,1,59.0,1.48,0.5,0,0,0.0,60.98,paid,confirmed,Onam Mega Show 2025 Live with Rimi Tomy – Ponnonam Night,Dadas New zealand,,2025-08-30 08:07:58.401000+00:00,1.95,0.03,59.0,0.0,,2025,8,30,Saturday,60.98,60.98,1.98,3.2469662184322727,0,0,Small,Medium
EV1756543308232NR3BH0,Azhinjattam Guest Ticket,1,12.0,0.32,0.3,0,0,0.0,12.62,paid,confirmed,Padakalam 2025 - Onam Celebration,Wintec Malayalees,,2025-08-30 08:41:48.239000+00:00,0.64,-0.02,12.0,0.0,,2025,8,30,Saturday,12.62,12.62,0.62,4.912836767036451,0,0,Small,Low
EV1756547260047DFYS4Z,Adults,3,111.0,2.78,1.5,0,0,0.0,115.28,expired,expired,Onam Mega Show 2025 Live with Rimi Tomy – Ponnonam Night,Dadas New zealand,,2025-08-30 09:47:40.083000+00:00,3.41,0.87,111.0,0.0,,2025,8,30,Saturday,115.28,38.42666666666667,4.279999999999999,3.712699514226231,0,0,Medium,High
EV1756547664389B8GB2Z,Adults,3,111.0,2.78,1.5,0,0,22.2,93.08,paid,confirmed,Onam Mega Show 2025 Live with Rimi Tomy – Ponnonam Night,Dadas New zealand,,2025-08-30 09:54:24.393000+00:00,2.81,1.47,88.8,0.0,,2025,8,30,Saturday,93.08,31.026666666666667,4.279999999999999,4.598195100988396,0,1,Medium,High
EV1756597415884PEMC35,VIP adults,2,94.0,2.35,1.0,0,0,0.0,97.35,expired,expired,Onam Mega Show 2025 Live with Rimi Tomy – Ponnonam Night,Dadas New zealand,,2025-08-30 23:43:35.918000+00:00,2.93,0.42,94.0,0.0,,2025,8,30,Saturday,97.35,48.675,3.35,3.4411915767847976,0,0,Small,High
EV1756597948263XFD2PI,VIP adults,2,94.0,2.35,1.0,0,0,0.0,97.35,paid,confirmed,Onam Mega Show 2025 Live with Rimi Tomy – Ponnonam Night,Dadas New zealand,,2025-08-30 23:52:28.280000+00:00,2.93,0.42,94.0,0.0,,2025,8,30,Saturday,97.35,48.675,3.35,3.4411915767847976,0,0,Small,High
EV1756599128843MZ9XPI,General Entry,1,30.0,0.0,0.0,0,0,0.0,30.0,expired,expired,PIND TO PACIFIC,Taranaki Indian Association,,2025-08-31 00:12:08.850000+00:00,1.11,0.2,28.69,0.0,,2025,8,31,Sunday,30.0,30.0,0.0,0.0,0,0,Small,Low
EV17565992162439A6MKV,General Entry,1,30.0,0.0,0.0,0,0,0.0,30.0,paid,confirmed,PIND TO PACIFIC,Taranaki Indian Association,,2025-08-31 00:13:36.250000+00:00,1.11,0.2,28.69,0.0,,2025,8,31,Sunday,30.0,30.0,0.0,0.0,0,0,Small,Low
EV1756616728151MC49BS,General Entry,1,30.0,0.0,0.0,0,0,0.0,30.0,paid,confirmed,PIND TO PACIFIC,Taranaki Indian Association,,2025-08-31 05:05:28.187000+00:00,1.11,0.2,28.69,0.0,,2025,8,31,Sunday,30.0,30.0,0.0,0.0,0,0,Small,Low
EV1756634981012220540,Adults,3,92.0,2.3,1.5,0,0,0.0,95.8,paid,confirmed,Onam Mega Show 2025 Live with Rimi Tomy – Ponnonam Night,Dadas New zealand,,2025-08-31 10:09:41.023000+00:00,2.89,0.91,92.0,0.0,,2025,8,31,Sunday,95.8,31.933333333333334,3.8,3.966597077244259,0,0,Medium,High
EV1756650244628G11ZAD,Adults,4,110.0,2.75,2.0,0,0,7.4,107.35,paid,confirmed,Onam Mega Show 2025 Live with Rimi Tomy – Ponnonam Night,Dadas New zealand,,2025-08-31 14:24:04.634000+00:00,3.2,1.55,102.6,0.0,,2025,8,31,Sunday,107.35,26.8375,4.75,4.424778761061947,0,1,Medium,High
EV1756674026530I1ZZ07,Kids,2,36.0,0.9,1.0,0,0,0.0,37.9,paid,confirmed,Onam Mega Show 2025 Live with Rimi Tomy – Ponnonam Night,Dadas New zealand,,2025-08-31 21:00:26.561000+00:00,1.32,0.58,36.0,0.0,,2025,8,31,Sunday,37.9,18.95,1.9,5.013192612137203,0,0,Small,Medium
EV1756678818562JK08WF,Adults,5,147.0,3.68,2.5,0,0,0.0,153.18,paid,confirmed,Onam Mega Show 2025 Live with Rimi Tomy – Ponnonam Night,Dadas New zealand,,2025-08-31 22:20:18.586000+00:00,4.44,1.74,147.0,0.0,,2025,8,31,Sunday,153.18,30.636000000000003,6.18,4.034469251860555,0,0,Medium,Very High
EV1756707060855RUQ1PJ,Students,1,23.0,0.58,0.5,0,0,0.0,24.08,paid,confirmed,Onam Mega Show 2025 Live with Rimi Tomy – Ponnonam Night,Dadas New zealand,,2025-09-01 06:11:00.888000+00:00,0.95,0.13,23.0,0.0,,2025,9,1,Monday,24.08,24.08,1.08,4.485049833887044,0,0,Small,Low
EV1756715607131K3YWQ9,Students,1,23.0,0.58,0.5,0,0,0.0,24.08,paid,confirmed,Onam Mega Show 2025 Live with Rimi Tomy – Ponnonam Night,Dadas New zealand,,2025-09-01 08:33:27.169000+00:00,0.95,0.13,23.0,0.0,,2025,9,1,Monday,24.08,24.08,1.08,4.485049833887044,0,0,Small,Low
EV17567627366411JAIXC,VIP adults,2,118.0,2.95,1.0,0,0,17.7,104.25,paid,confirmed,Onam Mega Show 2025 Live with Rimi Tomy – Ponnonam Night,Dadas New zealand,,2025-09-01 21:38:56.682000+00:00,3.11,0.84,100.3,0.0,,2025,9,1,Monday,104.25,52.125,3.95,3.7889688249400484,0,1,Small,High
EV17567630774214UUQON,Adults,1,37.0,0.93,0.5,0,0,5.55,32.88,paid,confirmed,Onam Mega Show 2025 Live with Rimi Tomy – Ponnonam Night,Dadas New zealand,,2025-09-01 21:44:37.429000+00:00,1.19,0.24,31.45,0.0,,2025,9,1,Monday,32.88,32.88,1.4300000000000002,4.349148418491485,0,1,Small,Medium
EV1756781701252GKRQJA,VIP adults,4,212.0,5.3,2.0,0,0,0.0,219.3,paid,confirmed,Onam Mega Show 2025 Live with Rimi Tomy – Ponnonam Night,Dadas New zealand,,2025-09-02 02:55:01.263000+00:00,6.22,1.08,212.0,0.0,,2025,9,2,Tuesday,219.3,54.825,7.3,3.3287733698130415,0,0,Medium,Very High
EV175679689571362C1JT,VIP adults,3,177.0,4.42,1.5,0,0,0.0,182.92,paid,confirmed,Onam Mega Show 2025 Live with Rimi Tomy – Ponnonam Night,Dadas New zealand,,2025-09-02 07:08:15.753000+00:00,5.24,0.68,177.0,0.0,,2025,9,2,Tuesday,182.92,60.97333333333333,5.92,3.2363874917996944,0,0,Medium,Very High
EV17568000697357HSMYS,Students,2,46.0,1.15,1.0,0,0,0.0,48.15,paid,confirmed,Onam Mega Show 2025 Live with Rimi Tomy – Ponnonam Night,Dadas New zealand,,2025-09-02 08:01:09.759000+00:00,1.6,0.55,46.0,0.0,,2025,9,2,Tuesday,48.15,24.075,2.15,4.46521287642783,0,0,Small,Medium
EV1756802725835UGD5KG,VIP adults,350,20650.0,516.25,175.0,0,0,0.0,21341.25,expired,expired,Onam Mega Show 2025 Live with Rimi Tomy – Ponnonam Night,Dadas New zealand,,2025-09-02 08:45:25.844000+00:00,576.51,114.74,20650.0,0.0,,2025,9,2,Tuesday,21341.25,60.975,691.25,3.239032390323903,0,0,VIP,Very High
EV1756806344626HLCASV,Adults,1,37.0,0.93,0.5,0,0,0.0,38.43,paid,confirmed,Onam Mega Show 2025 Live with Rimi Tomy – Ponnonam Night,Dadas New zealand,,2025-09-02 09:45:44.636000+00:00,1.34,0.09,37.0,0.0,,2025,9,2,Tuesday,38.43,38.43,1.4300000000000002,3.721051262034869,0,0,Small,Medium
EV1756812304528TBVNE4,Students,1,23.0,0.58,0.5,0,0,0.0,24.08,paid,confirmed,Onam Mega Show 2025 Live with Rimi Tomy – Ponnonam Night,Dadas New zealand,,2025-09-02 11:25:04.534000+00:00,0.95,0.13,23.0,0.0,,2025,9,2,Tuesday,24.08,24.08,1.08,4.485049833887044,0,0,Small,Low
EV175684916775307URID,Students,1,23.0,0.58,0.5,0,0,0.0,24.08,paid,confirmed,Onam Mega Show 2025 Live with Rimi Tomy – Ponnonam Night,Dadas New zealand,,2025-09-02 21:39:27.764000+00:00,0.95,0.13,23.0,0.0,,2025,9,2,Tuesday,24.08,24.08,1.08,4.485049833887044,0,0,Small,Low
EV1756887218671UDS836,Adults,1,37.0,0.93,0.5,0,0,0.0,38.43,paid,confirmed,Onam Mega Show 2025 Live with Rimi Tomy – Ponnonam Night,Dadas New zealand,,2025-09-03 08:13:38.703000+00:00,1.34,0.09,37.0,0.0,,2025,9,3,Wednesday,38.43,38.43,1.4300000000000002,3.721051262034869,0,0,Small,Medium
EV1756891237041WVH2VZ,Adults,1,37.0,0.93,0.5,0,0,0.0,38.43,paid,confirmed,Onam Mega Show 2025 Live with Rimi Tomy – Ponnonam Night,Dadas New zealand,,2025-09-03 09:20:37.065000+00:00,1.34,0.09,37.0,0.0,,2025,9,3,Wednesday,38.43,38.43,1.4300000000000002,3.721051262034869,0,0,Small,Medium
EV1756893650532A8433V,Adults,2,74.0,1.85,1.0,0,0,0.0,76.85,paid,confirmed,Onam Mega Show 2025 Live with Rimi Tomy – Ponnonam Night,Dadas New zealand,,2025-09-03 10:00:50.559000+00:00,2.37,0.48,74.0,0.0,,2025,9,3,Wednesday,76.85,38.425,2.85,3.7085230969420957,0,0,Small,High
EV1756894175020T3QPLN,Students,1,23.0,0.58,0.5,0,0,0.0,24.08,paid,confirmed,Onam Mega Show 2025 Live with Rimi Tomy – Ponnonam Night,Dadas New zealand,,2025-09-03 10:09:35.041000+00:00,0.95,0.13,23.0,0.0,,2025,9,3,Wednesday,24.08,24.08,1.08,4.485049833887044,0,0,Small,Low
